name,brand,categories,primaryCategories,reviews_date,reviews_text,reviews_title,sentiment
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Flipkart,"Office,eBook Readers,Electronics Features,Walmart for Business,Tablets,Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,All Tablets,Amazon Book Reader,Computers & Tablets","Office Supplies,Electronics",2017-02-24T00:00:00.000Z,"['the', 'kindle', 'is', 'an', 'inexpensive', 'ereader', 'that', 'does', 'what', 'i', 'need', 'in', 'the', 'smallest', 'thinnest', 'lightest', 'package', 'i', 'want', 'it', 'for', 'travel', 'and', 'portable', 'convenience', 'when', 'a', 'fullsize', 'tablet', 'is', 'too', 'big', 'and', 'heavy', 'it', 's', 'perfect']",Gets It Done,positive
"Amazon - Kindle Voyage - 6"" - 4GB - Black",Flipkart,"eBook Readers,Electronics Features,Walmart for Business,Tablets,See more Amazon Kindle Voyage (Wi-Fi),Electronics,Office Electronics,iPad & Tablets,Kindle E-readers,E-Readers & Accessories,All Tablets,See more Amazon Kindle Voyage 4GB, Wi-Fi  3G (Unlocked...,Computers & Tablets",Electronics,2017-10-07T00:00:00.000Z,"['i', 'had', 'been', 'reading', 'books', 'on', 'my', 'ipad', 'for', 'years', 'and', 'finally', 'broke', 'down', 'to', 'get', 'a', 'kindle', 'it', 's', 'exactly', 'what', 'i', 'hoped', 'the', 'screen', 'is', 'easy', 'to', 'read', 'in', 'any', 'light', 'it', 's', 'a', 'light', 'weight', 'and', 'size', 'and', 'easy', 'to', 'stow', 'away', 'in', 'a', 'small', 'bag']",Great first kindle,positive
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Flipkart,"eBook Readers,Fire Tablets,Electronics Features,Tablets,Amazon Tablets,College Ipads & Tablets,Electronics,Electronics Deals,College Electronics,Featured Brands,All Tablets,Computers & Tablets,Back To College,Amazon Devices,Tablets & E-Readers","Office Supplies,Electronics",2017-08-18T00:00:00.000Z,"['good', 'products', 'and', 'service', 'and', 'happy', 'with', 'amazon', 'fire', 'tablet']",Good,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-04-03T00:00:00.000Z,"['i', 'absolutely', 'love', 'my', 'kindle', 'great', 'picture', 'storage', 'sound', 'ca', 'nt', 'live', 'without', 'my', 'kindle']",Use my kindle 8 more than my laptop!,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-02-08T00:00:00.000Z,"['very', 'rugged', 'design', 'my', 'nieces', 'absolutely', 'love', 'this']",Kid friendly,positive
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Flipkart,"eBook Readers,Fire Tablets,Electronics Features,Tablets,Amazon Tablets,College Ipads & Tablets,Electronics,Electronics Deals,College Electronics,Featured Brands,All Tablets,Computers & Tablets,Back To College,Amazon Devices,Tablets & E-Readers","Office Supplies,Electronics",2017-05-20T00:00:00.000Z,"['i', 'love', 'it', 'it', 'can', 'do', 'it', 'all', 'beautiful', 'color', 'graphics', 'and', 'in', 'no', 'time', 'at', 'all', 'i', 'can', 'watch', 'a', 'movie', 'or', 'play', 'games', 'or', 'read', 'my', 'favorite', 'novel', 'i', 'love', 'it']",Perfection,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-09T00:00:00.000Z,"['we', 'finally', 'decided', 'to', 'try', 'the', 'echo', 'system', 'after', 'months', 'and', 'months', 'of', 'debate', 'we', 'purchased', 'the', 'echo', 'plus', 'an', 'echo', 'dot', 'the', 'plus', 'easily', 'handles', 'our', 'main', 'two', 'floors', 'and', 'the', 'dot', 'handles', 'our', 'upstairs', 'the', 'plus', 's', 'speakers', 'are', 'incredible', 'for', 'its', 'size', 'we', 'both', 'agree', 'we', 'made', 'the', 'right', 'choice', 'to', 'get', 'the', 'plus']",This is so much fun,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-01T00:00:00.000Z,"['love', 'the', 'apps', 'his', 'old', 'fire', 'stood', 'up', 'to', 'significant', 'weartear', 'and', 'drops', 'so', 'i', 'm', 'expecting', 'the', 'same', 'with', 'this', 'one', 'year', 'warranty', 'gives', 'piece', 'of', 'mind']",Great tablet for my 4 year old grandson,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-16T00:00:00.000Z,"['works', 'fine', 'on', 'wifi', 'otherwise', 'a', 'little', 'slow', 'my', 'kid', 'enjoys', 'it', 'though', 'for', 'the', 'price', 'it', 's', 'good']","Decent, does the job",positive
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Flipkart,"Office,eBook Readers,Electronics Features,Walmart for Business,Tablets,Electronics,Amazon Ereaders,Office Electronics,iPad & Tablets,Kindle E-readers,All Tablets,Amazon Book Reader,Computers & Tablets","Office Supplies,Electronics",2017-06-03T00:00:00.000Z,"['this', 'was', 'a', 'purchase', 'made', 'for', 'a', 'cruise', 'i', 'could', 'not', 'see', 'my', 'fire', 'in', 'the', 'sun']",Good for reading outside.,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-23T00:00:00.000Z,"['great', 'electronic', 'very', 'easy', 'to', 'install', 'me', 'and', 'my', 'family', 'enjoy', 'the', 'things', 'that', 'alexa', 'do', 'very', 'satisfied', 'with', 'my', 'service', 'that', 'i', 'received', 'from', 'best', 'buy', 'when', 'i', 'purchase', 'it', 'looking', 'forward', 'to', 'shopping', 'there', 'more', 'often', 'and', 'i', 'm', 'a', 'new', 'customer', 'there']",Alexa works very fine I enjoy playing with it find,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2017-04-14T00:00:00.000Z,"['too', 'proprietary', 'the', 'apps', 'my', 'daughter', 'liked', 'i', 'could', 'not', 'install', 'on', 'it', 'for', 'her', 'so', 'basically', 'it', 'was', 'worthless', 'for', 'me', 'and', 'i', 'returned', 'it']",Kindle is overrated,negative
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Computers/Tablets & Networking,Tablets,All Tablets,Amazon Tablets,Frys,Computers & Tablets,Tablets & eBook Readers",Electronics,2017-03-22T00:00:00.000Z,"['great', 'tablet', 'for', 'reading', 'and', 'game', 'play', 'color', 'is', 'great']",Great tablet for reading with internet options.,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-01T00:00:00.000Z,"['very', 'easy', 'to', 'set', 'up', 'adding', 'other', 'accessories', 'that', 'it', 'operates', 'is', 'easy', 'as', 'well', 'great', 'product']",Great buy,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-11-19T00:00:00.000Z,"['smartphone', 'works', 'on', 'the', 'job', 'for', 'me', 'but', 'with', 'the', 'fire', 'i', 'can', 'read', 'instructions', 'and', 'worksheets', 'it', 'is', 'a', 'useful', 'tool', 'for', 'connecting', 'with', 'both', 'friends', 'and', 'colleagues', 'inches', 'is', 'the', 'right', 'size', 'for', 'holding', 'in', 'hand', 'and', 'carrying', 'with', 'you', 'gives', 'me', 'the', 'information', 'beats', 'printing', 'everything', 'out', 'or', 'carrying', 'around', 'a', 'large', 'laptop']",Fire works for me,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-06T00:00:00.000Z,"['great', 'tablet', 'my', 'son', 'really', 'likes', 'it', 'to', 'read', 'and', 'also', 'to', 'play', 'games']",Kindle Fire,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2016-12-29T00:00:00.000Z,"['love', 'this', 'tablet', 'for', 'streaming', 'facebook', 'games', 'and', 'general', 'web', 'surfing', 'the', 'apps', 'are', 'available', 'on', 'the', 'amazon', 'underground', 'not', 'google', 'playstore', 'so', 'some', 'apps', 'that', 'you', 'may', 'be', 'used', 'to', 'using', 'may', 'not', 'be', 'available', 'on', 'amazon', 'underground', 'overall', 'great', 'tablet', 'for', 'the', 'price', 'would', 'recommend']",Great for entertainment,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-01-23T00:00:00.000Z,"['i', 'love', 'it', 'a', 'lot', 'and', 'use', 'it', 'daily', 'bought', 'books']",Kindle Reading,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-06-03T00:00:00.000Z,"['my', 'year', 'old', 'grandson', 'loves', 'his', 'kindle', 'he', 'had', 'to', 'have', 'one', 'after', 'his', 'sister', 'got', 'one']",Great tablet,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2017-12-26T00:00:00.000Z,"['i', 'have', 'only', 'been', 'using', 'my', 'amazon', 'echo', 'show', 'for', 'a', 'couple', 'days', 'now', 'but', 'it', 'works', 'great', 'the', 'microphone', 'picks', 'up', 'my', 'voice', 'very', 'easily', 'the', 'sound', 'quality', 'is', 'great', 'and', 'it', 'looks', 'nice', 'sitting', 'on', 'my', 'coffee', 'table']",Works Great,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-30T00:00:00.000Z,"['my', 'nephew', 'always', 'uses', 'my', 'sister', 's', 'iphone', 'when', 'watching', 'videos', 'he', 'loves', 'his', 'youtube', 'videos', 'lol', 'so', 'i', 'went', 'out', 'and', 'bought', 'him', 'this', 'the', 'kid', 'loves', 'it', 'there', 's', 'value', 'in', 'the', 'cartoon', 'membership', 'also']",Great for young children,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-27T00:00:00.000Z,"['we', 'bought', 'this', 'and', 'itaos', 'a', 'cool', 'tooltoy', 'to', 'play', 'with', 'we', 'have', 'it', 'hook', 'up', 'to', 'the', 'lights', 'and', 'our', 'appliances']",New toy,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-05-16T00:00:00.000Z,"['we', 'got', 'these', 'as', 'an', 'upgrade', 'for', 'the', 'kids', 'kindle', 'fires', 'work', 'great', 'and', 'have', 'had', 'no', 'issues']",good tablet,positive
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Flipkart,"Amazon Echo,Home Theater & Audio,MP3 MP4 Player Accessories,Electronics,Portable Audio,Compact Radios Stereos,Smart Hubs & Wireless Routers,Featured Brands,Smart Home & Connected Living,Home Security,Kindle Store,Electronic Components,Home Automation,Mobile Bluetooth Speakers,Home, Garage & Office,Amazon Tap,Home,Mobile Speakers,TVs & Electronics,Portable Bluetooth Speakers,Bluetooth & Wireless Speakers,Electronics Features,Frys,Speakers,Mobile,Digital Device 3,Smart Home,Home Improvement,Electronics, Tech Toys, Movies, Music,Smart Home & Home Automation Devices,Smart Hubs,MP3 Player Accessories,Home Safety & Security,Voice Assistants,Amazon Home,Alarms & Sensors,Portable Audio & Electronics,Amazon Devices,Audio,Bluetooth Speakers,MP3 Accessories,All Bluetooth & Wireless Speakers",Electronics,2016-09-17T00:00:00.000Z,"['this', 'was', 'a', 'gift', 'had', 'no', 'plan', 'to', 'purchase', 'one', 'but', 'very', 'pleased', 'with', 'the', 'portability', 'and', 'the', 'sound', 'quality']",Very versatile. Great sound for small device,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Computers,Amazon Echo,Virtual Assistant Speakers,Audio & Video Components,Electronics Features,Computer Accessories,Home & Tools,See more Amazon Echo Show Smart Assistant - White,Smart Home Automation,Electronics,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Consumer Electronics,Wireless Speakers,Home Improvement,Amazon Home,Amazon,Computer Speakers,Voice-Enabled Smart Assistants","Electronics,Hardware",2018-02-04T00:00:00.000Z,"['i', 'did', 'nt', 'think', 'i', 'needed', 'alexa', 'to', 'have', 'a', 'screen', 'but', 'now', 'i', 'm', 'so', 'glad', 'we', 'got', 'this', 'when', 'i', 'ask', 'to', 'see', 'my', 'grocery', 'list', 'it', 'pops', 'up', 'on', 'the', 'screen', 'also', 'can', 'do', 'video', 'calls', 'from', 'it', 'really', 'like', 'our', 'alexa', 'and', 'the', 'dots', 'we', 'have', 'them', 'in', 'almost', 'every', 'room', 'of', 'the', 'house', 'now']",Love Love Love,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2018-01-17T00:00:00.000Z,"['first', 'bought', 'the', 'dot', 'to', 'see', 'if', 'we', 'liked', 'it', 'we', 'enjoyed', 'it', 'but', 'wanted', 'a', 'little', 'more', 'volume', 'when', 'i', 'saw', 'that', 'the', 'show', 'was', 'much', 'louder', 'and', 'had', 'the', 'camera', 'we', 'decided', 'it', 'was', 'the', 'right', 'choice', 'now', 'we', 'have', 'the', 'dot', 'in', 'the', 'bedroom', 'and', 'the', 'show', 'in', 'the', 'living', 'room', 'for', 'larger', 'rooms', 'the', 'show', 'is', 'a', 'great', 'choice']",Worth the extra bucks,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-10-17T00:00:00.000Z,"['this', 'is', 'my', 'first', 'tablet', 'so', 'far', 'i', 'am', 'pleased', 'with', 'my', 'fire', 'tablet', 'i', 'am', 'not', 'a', 'gamer', 'i', 'do', 'basic', 'internet', 'searches', 'and', 'check', 'email', 'is', 'easier', 'due', 'to', 'size', 'than', 'using', 'my', 'smart', 'phone', 'no', 'problems', 'or', 'issues', 'to', 'this', 'point']",My first tablet,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-12-20T00:00:00.000Z,"['great', 'product', 'will', 'recommend', 'it', 'to', 'friends', 'and', 'family']",Great product to have,positive
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Flipkart,"Tablets,Fire Tablets,Electronics,iPad & Tablets,Android Tablets,Computers & Tablets,All Tablets",Electronics,2016-12-31T00:00:00.000Z,"['i', 'got', 'this', 'tablet', 'so', 'i', 'would', 'nt', 'have', 'to', 'pack', 'up', 'my', 'laptop', 'when', 'i', 'went', 'to', 'my', 'boyfriend', 's', 'when', 'i', 'want', 'to', 'do', 'my', 'online', 'class', 'this', 'is', 'perfect', 'for', 'that']",Good tablet,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-12-08T00:00:00.000Z,"['the', 'show', 'has', 'a', 'good', 'picture', 'and', 'good', 'sound', 'love', 'using', 'it', 'to', 'look', 'things', 'up']",Great sound,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2017-01-16T00:00:00.000Z,"['wish', 'the', 'kindle', 'fire', 'for', 'kids', 'had', 'better', 'way', 'to', 'limit', 'how', 'many', 'items', 'you', 'can', 'download', 'at', 'once', 'most', 'kids', 'do', 'not', 'understand', 'that', 'clicking', 'on', 'a', 'bunch', 'of', 'pictures', 'will', 'download', 'that', 'gameprogram', 'which', 'is', 'clog', 'download', 'times', 'needs', 'a', 'better', 'way', 'to', 'remove', 'unwanted', 'items', 'rather', 'than', 'clicking', 'and', 'clicking', 'on', 'every', 'item', 'speed', 'and', 'performance', 'is', 'pretty', 'good', 'for', 'a', 'tablet', 'app', 'store', 'is', 'great', 'and', 'has', 'many', 'items']",bloaaattted,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2017-07-24T00:00:00.000Z,"['amazon', 'echo', 'show', 'is', 'the', 'best', 'of', 'all', 'my', 'amazon', 'products', 'i', 'love', 'the', 'handsfree', 'but', 'able', 'to', 'see', 'things', 'on', 'the', 'screen']",FREAKIN' AWESOME,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-03-12T00:00:00.000Z,"['this', 'tablet', 'could', 'be', 'so', 'much', 'better', 'if', 'the', 'apps', 'actually', 'worked', 'decently', 'the', 'built', 'in', 'amazon', 'pieces', 'for', 'prime', 'members', 'is', 'great', 'and', 'work', 'flawlessly', 'but', 'it', 's', 'not', 'enough', 'to', 'overcome', 'the', 'terrible', 'app', 'behavior', 'and', 'countless', 'freezes', 'they', 'need', 'to', 'take', 'a', 'lesson', 'or', 'two', 'from', 'apple']",Just ok,positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2017-12-15T00:00:00.000Z,"['we', 'already', 'have', 'the', 'echo', 'in', 'our', 'house', 'i', 'got', 'this', 'for', 'my', 'son', 'for', 'his', 'apartment', 'and', 'he', 'loves', 'it']",My son loves it.,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-06-11T00:00:00.000Z,"['i', 'love', 'this', 'tabletit', 'is', 'very', 'efficient', 'and', 'easy', 'to', 'use']",Very efficient,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-06-03T00:00:00.000Z,"['i', 'bought', 'a', 'kindle', 'fire', 'years', 'ago', 'and', 'enjoyed', 'using', 'it', 'i', 'always', 'wished', 'for', 'more', 'storage', 'and', 'better', 'connectivity', 'this', 'new', 'model', 'has', 'both', 'and', 'i', 'can', 'use', 'with', 'my', 'amazon', 'account']",Keeps getting better,positive
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Flipkart,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets",Electronics,2016-08-19T00:00:00.000Z,"['so', 'far', 'so', 'good', 'i', 'm', 'quite', 'pleased', 'with', 'the', 'purchase', 'i', 'had', 'an', 'early', 'version', 'of', 'kindle', 'pretouch', 'screen', 'and', 'i', 'did', 'nt', 'anticipate', 'that', 'added', 'feature', 'would', 'make', 'that', 'much', 'difference', 'but', 'it', 'is', 'so', 'nice', 'i', 'still', 'like', 'hard', 'copy', 'books', 'but', 'reading', 'on', 'the', 'kindle', 'fire', 'is', 'quite', 'enjoyable']",Quite happy!,positive
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Flipkart,"Amazon Echo,Virtual Assistant Speakers,Electronics Features,Home & Tools,Smart Home Automation,TVs Entertainment,Speakers,Smart Hub & Kits,Digital Device 3,Wireless Speakers,Smart Home,Home Improvement,Voice Assistants,Amazon Home,Amazon","Electronics,Hardware",2018-01-16T00:00:00.000Z,"['i', 'love', 'all', 'of', 'my', 'amazon', 'echo', 'devices', 'right', 'now', 'it', 'does', 'nt', 'allow', 'youtube', 'but', 'hopefully', 'they', 'will', 'reach', 'an', 'agreement', 'and', 'fix', 'that']","Love ""ALEXA""",positive
Amazon - Echo Plus w/ Built-In Hub - Silver,Flipkart,"Amazon Echo,Smart Home,Networking,Home & Tools,Home Improvement,Smart Home Automation,Voice Assistants,Amazon Home,Amazon,Smart Hub & Kits,Digital Device 3","Electronics,Hardware",2018-01-12T00:00:00.000Z,"['i', 'bought', 'this', 'for', 'my', 'mom', 'for', 'christmas', 'and', 'ended', 'up', 'she', 'got', 'me', 'one', 'too', 'great', 'for', 'everyone', 'speaker', 'sounds', 'great', 'easy', 'to', 'set', 'up', 'and', 'my', 'mom', 'ended', 'up', 'getting', 'the', 'dot', 'so', 'she', 'could', 'have', 'her', 'light', 'turned', 'on', 'from', 'downstairs', 'and', 'then', 'tell', 'alexa', 'to', 'turn', 'it', 'off', 'while', 'in', 'bed', 'no', 'regrets', 'on', 'this', 'one']",Love it!,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Flipkart,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Electronics,2017-02-04T00:00:00.000Z,"['this', 'tablet', 'was', 'affordable', 'and', 'it', 's', 'pretty', 'decent']",Great tablet!,positive
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Flipkart,"Computers,Fire Tablets,Electronics Features,Computer Accessories,Tablets,Top Rated,Amazon Tablets,Electronics,Kids' Tablets,iPad & Tablets,Cases & Bags,Electronics, Tech Toys, Movies, Music,Computers & Tablets",Electronics,2016-10-15T00:00:00.000Z,"['simple', 'to', 'use', 'and', 'setup', 'for', 'a', 'years', 'old', 'toddler']",Easy to use,negative
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Flipkart,"Fire Tablets,Tablets,All Tablets,Amazon Tablets",Electronics,2017-03-20T00:00:00.000Z,"['i', 'bought', 'this', 'tablet', 'to', 'be', 'pretty', 'much', 'exclusively', 'an', 'ereader', 'it', 's', 'actually', 'cheaper', 'than', 'most', 'of', 'the', 'kindles', 'for', 'that', 'limited', 'use', 'it', 'works', 'fine', 'i', 'do', 'nt', 'think', 'i', 'would', 'want', 'to', 'use', 'it', 'as', 'a', 'general', 'purpose', 'table', 'too', 'slow', 'makes', 'a', 'fine', 'ereader', 'though', 'as', 'for', 'recommending', 'this', 'to', 'a', 'friend', 'i', 'would', 'but', 'would', 'make', 'sure', 'they', 'knew', 'what', 'i', 'use', 'it', 'for']",Good for what I use it for,positive
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",Flipkart,"Fire Tablets,Tablets,Computers/Tablets & Networking,Other Computers & Networking,Computers & Tablets,All Tablets",Electronics,2016-11-16T00:00:00.000Z,"['love', 'this', 'kindle', 'there', 'are', 'to', 'many', 'apps', 'and', 'games', 'offered', 'for', 'download', 'love', 'the', 'book', 'selection', 'easy', 'to', 'navigate', 'the', 'charger', 'seems', 'a', 'bit', 'loose', 'though']","Easy to navigate, great product",positive
